Timestamp,String_ID,G_front,G_rear,T_cell,Voltage_V,Current_A,Label
'2025-01-07 09:51:32,1,796.48,119.47,43.36,47.27,14.0076,Short Circuit
'2025-01-18 07:26:04,2,306.85,46.03,29.1,4.3,5.3644,Short Circuit
'2025-01-06 15:38:41,1,476.13,71.42,35.3,6.65,8.3472,Short Circuit
'2025-01-02 10:08:26,1,802.24,120.34,44.64,27.69,11.5421,Healthy
'2025-01-12 12:09:29,2,917.98,137.7,45.63,33.92,7.7801,Shading
'2025-01-20 07:22:25,2,316.47,47.47,29.28,33.77,0.0,Short Circuit
'2025-01-27 15:47:25,2,464.29,69.64,34.75,16.86,0.3699,Open Circuit
'2025-01-28 14:27:58,2,710.76,106.61,42.32,45.99,9.4723,Short Circuit
'2025-01-23 14:34:11,2,644.44,96.67,41.05,50.5,5.1228,Healthy
'2025-01-18 12:42:59,1,914.3,137.15,45.99,1.45,14.6383,Healthy
'2025-01-02 13:27:05,1,879.05,131.86,45.35,95.42,0.0,Short Circuit
'2025-01-30 09:54:54,2,805.03,120.75,45.61,47.69,14.1696,Short Circuit
'2025-01-03 09:42:08,2,713.01,106.95,39.69,55.58,5.7227,Healthy
'2025-01-24 08:16:04,1,479.55,71.93,34.01,14.94,7.0632,Healthy
'2025-01-17 14:54:34,2,644.16,96.62,40.07,5.9,6.1307,Shading
'2025-01-18 08:36:28,1,544.99,81.75,37.4,37.1,5.4931,Healthy
'2025-01-06 16:19:06,2,370.03,55.5,31.33,27.87,0.0,Short Circuit
'2025-01-23 12:36:30,2,975.15,146.27,50.17,96.4,0.5098,Open Circuit
'2025-01-13 11:19:31,1,945.46,141.82,47.31,40.28,12.7494,Healthy
'2025-01-15 10:06:34,1,804.12,120.62,43.12,2.32,14.1466,Short Circuit
'2025-01-02 09:06:25,2,595.53,89.33,37.95,8.93,10.4528,Short Circuit
'2025-01-12 08:34:24,1,476.31,71.45,35.02,38.1,0.0,Short Circuit
'2025-01-30 16:33:47,1,283.95,42.59,26.85,31.46,0.0,Short Circuit
'2025-01-03 15:22:45,2,519.24,77.89,35.82,52.75,0.3278,Open Circuit
'2025-01-01 15:18:14,1,546.09,81.91,36.62,22.13,0.4354,Open Circuit
'2025-01-24 10:09:54,1,834.97,125.25,45.46,6.91,0.6684,Open Circuit
'2025-01-26 07:41:12,1,397.01,59.55,30.34,32.72,3.0783,Healthy
'2025-01-29 10:59:42,1,886.32,132.95,45.85,51.88,15.6063,Short Circuit
'2025-01-22 09:44:53,2,742.23,111.34,41.74,57.26,0.7204,Shading
'2025-01-03 15:03:32,1,545.86,81.88,36.44,41.52,4.7218,Healthy
'2025-01-01 16:44:54,2,277.88,41.68,29.79,30.83,0.0457,Shading
'2025-01-22 12:39:26,2,916.6,137.49,46.82,77.87,0.0,Short Circuit
'2025-01-09 16:27:30,1,307.87,46.18,30.62,8.98,5.3859,Short Circuit
'2025-01-23 08:50:41,1,531.21,79.68,35.61,44.36,0.4187,Open Circuit
'2025-01-14 07:52:12,2,363.84,54.58,32.72,34.42,1.8475,Healthy
'2025-01-16 14:19:26,2,717.5,107.62,42.45,74.07,0.0,Short Circuit
'2025-01-05 08:01:53,2,442.67,66.4,35.27,32.13,0.0,Short Circuit
'2025-01-09 10:10:43,2,791.19,118.68,43.79,65.2,0.6232,Open Circuit
'2025-01-28 14:29:52,2,658.29,98.74,38.89,8.62,6.2174,Shading
'2025-01-05 12:53:57,2,876.65,131.5,46.63,72.59,0.0,Short Circuit
'2025-01-05 11:41:27,1,908.44,136.27,47.6,85.79,0.0,Short Circuit
'2025-01-21 13:03:42,1,865.15,129.77,45.82,40.48,11.2478,Healthy
'2025-01-20 07:34:23,1,361.14,54.17,30.18,39.29,0.0768,Shading
'2025-01-23 09:49:22,1,743.48,111.52,41.37,0.05,7.1288,Shading
'2025-01-29 12:21:48,1,963.64,144.55,47.16,25.72,0.772,Open Circuit
'2025-01-05 15:50:43,1,406.78,61.02,32.13,23.4,0.581,Shading
'2025-01-05 16:53:30,1,270.49,40.57,26.79,4.65,4.2019,Healthy
'2025-01-26 07:21:37,1,274.59,41.19,26.96,0.62,2.615,Shading
'2025-01-22 10:40:16,1,912.23,136.83,48.9,34.47,7.6772,Shading
'2025-01-08 14:57:55,1,644.31,96.65,40.95,27.1,0.5147,Open Circuit
'2025-01-01 13:55:11,2,810.25,121.54,46.21,50.46,1.0404,Shading
'2025-01-13 13:08:14,1,891.85,133.78,47.05,56.19,0.7142,Open Circuit
'2025-01-29 13:12:58,2,873.07,130.96,46.49,5.71,13.9326,Healthy
'2025-01-28 08:58:27,1,553.26,82.99,37.15,23.21,7.5908,Healthy
'2025-01-08 12:42:18,1,948.53,142.28,48.04,49.81,11.5273,Healthy
'2025-01-14 08:23:10,2,507.12,76.07,35.41,33.67,0.635,Shading
'2025-01-09 12:04:54,2,977.86,146.68,47.5,24.86,17.2367,Short Circuit
'2025-01-09 10:06:03,2,796.6,119.49,44.52,7.2,14.0231,Short Circuit
'2025-01-27 15:45:10,1,431.09,64.66,32.61,14.77,3.7472,Shading
'2025-01-08 14:51:47,1,606.85,91.03,39.21,8.82,10.6574,Short Circuit
'2025-01-07 08:14:58,1,431.65,64.75,32.87,41.79,0.2318,Shading
'2025-01-12 11:28:37,1,916.78,137.52,48.2,91.45,0.4757,Open Circuit
'2025-01-29 11:30:51,2,895.17,134.28,47.89,58.32,0.0,Short Circuit
'2025-01-16 11:45:35,1,928.77,139.32,47.65,97.64,0.0627,Shading
'2025-01-16 14:16:32,2,727.77,109.17,43.82,71.73,0.4579,Open Circuit
'2025-01-15 13:01:40,1,871.09,130.66,46.33,68.62,0.0,Short Circuit
'2025-01-08 08:32:19,1,527.91,79.19,35.81,23.77,7.0728,Healthy
'2025-01-02 15:53:58,1,447.03,67.06,33.79,50.3,0.0567,Open Circuit
'2025-01-30 07:24:08,1,309.78,46.47,29.35,20.11,3.3811,Healthy
'2025-01-12 11:53:13,1,977.79,146.67,48.34,49.75,0.7837,Open Circuit
'2025-01-04 14:38:43,1,658.25,98.74,40.1,27.91,8.9722,Healthy
'2025-01-12 16:28:10,1,354.66,53.2,30.6,38.27,0.702,Healthy
'2025-01-14 10:54:14,2,897.8,134.67,48.03,31.29,15.8293,Short Circuit
'2025-01-07 12:15:06,1,992.15,148.82,50.6,3.2,9.5436,Shading
'2025-01-19 07:26:24,2,313.24,46.99,28.52,36.13,0.0088,Shading
'2025-01-11 16:53:12,2,254.62,38.19,27.74,12.57,1.993,Shading
'2025-01-04 07:54:35,1,416.04,62.41,30.93,18.77,7.2794,Short Circuit
'2025-01-06 11:03:11,2,940.02,141.0,49.42,93.44,0.0,Short Circuit
'2025-01-07 16:15:04,2,415.93,62.39,33.09,10.4,0.3311,Open Circuit
'2025-01-02 13:54:17,2,763.03,114.45,42.63,38.03,9.6685,Healthy
'2025-01-22 08:59:02,2,584.58,87.69,37.39,28.45,0.4663,Open Circuit
'2025-01-21 09:18:35,1,650.06,97.51,39.69,5.82,0.519,Open Circuit
'2025-01-22 14:10:28,1,755.07,113.26,41.92,42.16,13.2764,Short Circuit
'2025-01-19 14:34:48,2,695.23,104.28,42.8,9.28,12.2292,Short Circuit
'2025-01-18 12:59:52,1,889.62,133.44,46.12,58.18,1.079,Shading
'2025-01-27 12:43:23,2,946.03,141.9,50.0,7.36,9.0572,Shading
'2025-01-01 09:23:04,1,641.07,96.16,39.39,4.18,11.2594,Short Circuit
'2025-01-27 13:24:38,2,837.05,125.56,46.82,51.73,1.08,Shading
'2025-01-25 14:55:29,2,585.89,87.88,38.68,4.1,9.3149,Healthy
'2025-01-26 08:01:48,2,435.35,65.3,34.12,30.8,0.0,Short Circuit
'2025-01-16 12:27:17,1,950.16,142.52,49.84,3.9,16.766,Short Circuit
'2025-01-18 08:49:51,1,529.49,79.42,35.21,12.16,9.2823,Short Circuit
'2025-01-08 09:24:13,1,641.32,96.2,40.64,59.02,0.3794,Shading
'2025-01-08 09:35:38,1,670.48,100.57,38.2,63.0,3.0594,Healthy
'2025-01-07 11:45:12,2,966.44,144.97,49.8,84.71,4.9434,Healthy
'2025-01-04 12:36:36,1,973.17,145.98,48.02,40.63,13.2087,Healthy
'2025-01-06 09:51:10,1,710.6,106.59,41.9,60.63,0.0,Short Circuit
'2025-01-29 11:14:16,2,889.8,133.47,47.15,41.2,15.6821,Short Circuit
'2025-01-27 16:15:43,1,338.98,50.85,31.66,3.51,5.3501,Healthy
'2025-01-04 08:04:20,2,415.14,62.27,33.7,8.2,7.2726,Short Circuit
'2025-01-05 15:17:04,1,536.69,80.5,37.96,56.12,0.1329,Shading
'2025-01-09 12:04:21,1,941.08,141.16,46.59,33.04,8.0757,Shading
'2025-01-18 16:33:48,2,352.93,52.94,31.9,17.56,4.564,Healthy
'2025-01-30 09:04:35,1,639.5,95.93,39.99,1.34,11.2347,Short Circuit
'2025-01-26 10:03:51,1,791.85,118.78,45.19,6.3,7.5647,Shading
'2025-01-19 15:30:40,2,501.28,75.19,33.85,55.54,0.0,Short Circuit
'2025-01-04 11:31:57,2,915.77,137.37,45.5,62.66,0.0,Short Circuit
'2025-01-03 16:18:46,1,365.63,54.84,31.91,20.69,2.6437,Shading
'2025-01-03 14:34:32,1,678.73,101.81,41.35,37.4,0.5423,Open Circuit
'2025-01-15 15:35:01,1,506.2,75.93,36.04,55.49,0.1409,Open Circuit
'2025-01-23 08:43:56,1,593.28,88.99,38.58,18.71,10.4163,Short Circuit
'2025-01-10 07:08:27,2,326.25,48.94,31.57,23.91,0.0,Short Circuit
'2025-01-24 12:41:43,1,892.23,133.84,48.28,84.95,2.9895,Healthy
'2025-01-08 09:22:38,2,690.66,103.6,40.75,58.51,0.5436,Shading
'2025-01-26 10:10:09,1,786.51,117.98,43.22,70.79,4.0161,Healthy
'2025-01-08 08:02:52,1,388.06,58.21,32.58,42.18,0.0,Short Circuit
'2025-01-06 13:42:42,2,864.11,129.62,44.06,90.94,0.0955,Shading
'2025-01-15 14:33:01,1,718.46,107.77,39.85,68.13,0.5154,Open Circuit
'2025-01-28 13:29:41,2,802.52,120.38,45.04,73.7,3.6399,Healthy
'2025-01-14 15:57:20,2,427.11,64.07,31.5,46.65,0.6237,Healthy
'2025-01-10 14:08:39,2,750.1,112.51,41.86,45.55,0.9978,Shading
'2025-01-05 15:01:26,1,557.48,83.62,36.05,36.67,8.5393,Short Circuit
'2025-01-10 16:37:21,1,307.71,46.16,27.41,28.41,0.237,Open Circuit
'2025-01-02 16:33:58,1,335.17,50.28,30.61,9.78,4.9899,Healthy
'2025-01-30 16:00:25,2,462.53,69.38,32.44,37.95,3.5557,Healthy
'2025-01-08 14:12:35,2,704.66,105.7,43.05,46.19,0.5632,Open Circuit
'2025-01-06 10:43:55,2,865.14,129.77,45.25,74.06,5.1593,Healthy
'2025-01-26 12:02:05,1,935.86,140.38,46.82,86.54,0.461,Shading
'2025-01-25 13:02:01,2,940.4,141.06,49.69,48.15,16.5926,Short Circuit
'2025-01-22 11:32:30,1,923.13,138.47,48.58,14.32,16.2798,Short Circuit
'2025-01-05 13:55:40,1,772.32,115.85,43.17,42.16,5.5591,Shading
'2025-01-10 13:38:00,2,808.22,121.23,45.42,24.1,14.2334,Short Circuit
'2025-01-26 08:57:17,2,578.66,86.8,36.63,2.72,10.1506,Short Circuit
'2025-01-24 09:20:20,2,618.55,92.78,37.7,25.84,5.0921,Shading
'2025-01-20 16:19:20,2,331.24,49.69,30.72,34.69,0.2023,Open Circuit
'2025-01-04 14:12:00,1,752.0,112.8,43.33,21.43,6.7258,Shading
'2025-01-15 10:13:40,1,820.08,123.01,43.98,55.62,0.6555,Open Circuit
'2025-01-07 09:45:25,2,716.81,107.52,42.15,73.08,1.579,Healthy
'2025-01-05 15:42:28,2,426.0,63.9,34.02,10.73,6.4534,Healthy
'2025-01-17 10:38:08,1,862.64,129.4,47.53,7.76,0.6912,Open Circuit
'2025-01-04 11:28:05,1,961.41,144.21,49.06,87.71,0.6945,Open Circuit
'2025-01-22 07:14:06,2,323.8,48.57,28.78,19.94,0.2573,Open Circuit
'2025-01-12 11:01:22,1,939.57,140.93,47.58,19.45,0.7528,Open Circuit
'2025-01-19 07:55:30,2,453.22,67.98,35.12,39.13,0.3643,Shading
'2025-01-09 11:22:04,1,888.68,133.3,44.7,88.07,0.5178,Open Circuit
'2025-01-12 14:26:00,1,648.38,97.26,39.11,69.09,0.8236,Healthy
'2025-01-29 11:33:32,1,979.75,146.96,49.3,19.32,17.2838,Short Circuit
'2025-01-14 07:58:29,2,401.25,60.19,31.96,16.28,3.3515,Shading
'2025-01-15 11:30:20,1,934.41,140.16,48.17,77.54,0.732,Open Circuit
'2025-01-15 14:33:36,2,696.53,104.48,40.43,11.7,10.8686,Healthy
'2025-01-07 16:06:49,2,370.97,55.65,29.71,29.63,0.0,Short Circuit
'2025-01-03 11:13:07,2,891.11,133.67,46.96,0.07,8.5657,Shading
'2025-01-23 11:11:11,1,959.86,143.98,48.16,63.32,1.1406,Shading
'2025-01-07 15:09:11,1,569.02,85.35,37.44,33.2,0.7938,Shading
'2025-01-01 07:28:14,1,302.44,45.37,29.96,9.04,5.2895,Short Circuit
'2025-01-21 16:07:17,2,381.57,57.24,30.44,7.03,5.9129,Healthy
'2025-01-01 13:14:48,2,833.08,124.96,46.94,36.18,14.6811,Short Circuit
'2025-01-30 15:58:23,2,405.62,60.84,30.36,17.42,5.552,Healthy
'2025-01-24 09:01:05,1,580.31,87.05,39.29,34.08,10.1915,Short Circuit
'2025-01-20 08:57:05,2,558.26,83.74,37.02,22.16,9.7945,Short Circuit
'2025-01-21 16:36:41,2,301.68,45.25,30.28,33.66,0.3409,Healthy
'2025-01-01 10:06:04,2,789.92,118.49,45.69,56.14,7.2078,Healthy
'2025-01-17 10:49:54,2,867.34,130.1,44.6,52.15,1.1516,Shading
'2025-01-25 08:14:58,2,508.3,76.25,36.71,55.33,0.5309,Healthy
'2025-01-16 15:44:47,1,446.24,66.94,33.7,11.66,7.8176,Short Circuit
'2025-01-01 13:25:33,2,846.58,126.99,43.82,19.7,12.922,Healthy
'2025-01-11 12:03:36,2,977.25,146.59,49.38,83.71,0.7528,Open Circuit
'2025-01-04 14:09:33,2,766.85,115.03,44.29,72.89,0.5337,Open Circuit
'2025-01-01 09:13:49,2,675.03,101.25,39.4,59.08,4.0565,Healthy
'2025-01-08 12:54:02,2,898.89,134.83,45.49,38.74,15.8305,Short Circuit
'2025-01-18 14:20:07,1,729.63,109.44,41.14,46.88,0.9218,Shading
'2025-01-14 14:19:19,1,728.56,109.28,42.88,80.22,0.0,Open Circuit
'2025-01-01 10:02:16,1,804.59,120.69,44.88,62.54,0.6396,Open Circuit
'2025-01-27 13:22:00,2,849.38,127.41,44.39,22.58,0.6796,Open Circuit
'2025-01-22 14:39:02,2,628.63,94.3,40.38,62.18,0.2449,Shading
'2025-01-29 16:37:07,1,299.6,44.94,28.7,0.71,5.2367,Short Circuit
'2025-01-20 13:16:48,2,850.36,127.55,46.13,83.25,0.2886,Shading
'2025-01-11 11:39:35,1,938.68,140.8,49.79,35.84,13.1168,Healthy
'2025-01-02 13:34:10,2,866.69,130.0,45.55,66.07,0.8349,Shading
'2025-01-23 15:52:58,1,459.5,68.92,33.16,33.95,0.0,Short Circuit
'2025-01-02 14:19:12,1,694.8,104.22,41.18,19.91,12.2128,Short Circuit
'2025-01-02 10:56:55,1,876.7,131.5,46.82,61.85,0.0,Short Circuit
'2025-01-18 16:21:54,1,401.26,60.19,30.87,28.83,0.0,Short Circuit
'2025-01-15 08:44:27,1,544.58,81.69,36.25,54.88,0.3511,Open Circuit
'2025-01-12 10:49:50,2,928.97,139.35,48.48,14.86,16.3821,Short Circuit
'2025-01-19 16:28:03,1,304.4,45.66,28.87,0.45,0.2419,Open Circuit
'2025-01-13 12:33:36,1,961.28,144.19,49.02,96.65,0.1996,Shading
'2025-01-30 12:43:24,2,924.59,138.69,47.85,49.97,16.3003,Short Circuit
'2025-01-20 16:53:16,2,336.81,50.52,30.5,12.53,4.8003,Healthy
'2025-01-20 09:13:20,1,594.77,89.22,37.29,28.86,7.7037,Healthy
'2025-01-07 16:14:07,2,393.59,59.04,31.46,33.04,2.9153,Healthy
'2025-01-06 07:46:01,1,363.81,54.57,29.92,4.78,6.3627,Short Circuit
'2025-01-20 07:35:28,1,342.97,51.45,30.99,29.23,2.4747,Healthy
'2025-01-27 08:39:25,2,580.84,87.13,38.74,30.28,10.1986,Short Circuit
'2025-01-20 10:13:54,2,799.96,119.99,43.18,88.77,0.0,Shading
'2025-01-25 16:09:23,1,366.22,54.93,29.7,10.51,3.2776,Shading
'2025-01-10 13:27:51,1,823.06,123.46,45.16,68.68,0.0,Short Circuit
'2025-01-22 11:46:40,1,919.51,137.93,46.19,0.69,8.8353,Shading
'2025-01-13 16:44:41,2,344.07,51.61,30.55,15.2,4.6697,Healthy
'2025-01-13 15:29:24,2,502.16,75.32,36.62,2.79,0.4004,Open Circuit
'2025-01-18 13:45:42,1,791.25,118.69,45.07,76.92,2.5047,Healthy
'2025-01-03 14:46:33,2,632.0,94.8,38.64,61.39,2.4049,Healthy
'2025-01-17 08:28:26,1,465.17,69.78,32.76,32.66,0.37,Open Circuit
'2025-01-09 13:52:39,2,769.7,115.45,42.9,26.32,11.103,Healthy
'2025-01-17 09:12:46,2,680.84,102.13,40.97,66.22,0.462,Open Circuit
'2025-01-28 07:34:44,1,355.1,53.26,28.7,3.99,0.2821,Open Circuit
'2025-01-01 16:11:19,2,350.42,52.56,32.47,10.53,6.1355,Short Circuit
'2025-01-25 12:59:41,2,883.57,132.54,45.19,12.97,0.7072,Open Circuit
'2025-01-20 09:52:15,1,768.47,115.27,44.39,69.76,0.0,Short Circuit
'2025-01-10 08:33:24,2,558.06,83.71,38.01,34.83,0.7362,Shading
'2025-01-28 07:02:28,2,255.78,38.37,26.95,26.22,0.0,Short Circuit
'2025-01-22 15:07:38,2,528.75,79.31,36.76,34.7,0.4215,Open Circuit
'2025-01-07 12:17:44,2,896.01,134.4,47.21,34.96,15.7919,Short Circuit
'2025-01-19 10:35:11,1,840.31,126.05,45.77,86.08,0.1636,Shading
'2025-01-12 13:58:30,2,813.27,121.99,44.53,60.69,0.8239,Shading
'2025-01-11 07:26:44,2,315.7,47.36,28.65,13.0,0.2508,Open Circuit
'2025-01-27 10:16:18,1,853.19,127.98,44.72,22.5,12.8454,Healthy
'2025-01-19 11:41:03,2,938.98,140.85,46.52,84.96,0.5212,Shading
'2025-01-27 14:48:43,1,658.92,98.84,37.94,19.95,9.7367,Healthy
'2025-01-21 16:41:31,2,317.26,47.59,27.52,19.13,0.2519,Open Circuit
'2025-01-03 07:05:04,2,309.83,46.47,29.18,14.76,2.4563,Shading
'2025-01-27 08:28:18,2,496.85,74.53,35.06,57.25,0.0,Short Circuit
'2025-01-05 08:28:59,1,525.76,78.86,37.68,28.8,0.4194,Open Circuit
'2025-01-07 15:37:35,2,464.57,69.69,34.05,42.02,0.0,Short Circuit
'2025-01-23 10:46:07,1,887.02,133.05,46.41,71.14,0.7578,Shading
'2025-01-05 11:55:23,2,992.82,148.92,48.03,101.62,1.2307,Healthy
'2025-01-20 09:58:14,1,747.17,112.07,42.58,33.7,5.9521,Shading
'2025-01-14 12:18:38,2,976.69,146.5,49.95,28.43,0.7834,Open Circuit
'2025-01-03 13:36:40,2,845.68,126.85,47.15,21.45,7.6783,Shading
'2025-01-18 15:15:43,1,548.82,82.32,35.49,31.62,0.4374,Open Circuit
'2025-01-07 14:26:27,2,722.6,108.39,42.5,63.56,0.4945,Shading
'2025-01-22 07:03:31,1,237.19,35.58,27.42,13.18,0.1883,Open Circuit
'2025-01-01 16:37:54,2,294.53,44.18,27.24,17.15,5.1448,Short Circuit
'2025-01-20 12:09:54,1,899.4,134.91,48.78,8.23,15.8627,Short Circuit
'2025-01-17 13:05:08,1,875.07,131.26,44.71,87.44,0.0,Short Circuit
'2025-01-19 14:43:14,2,608.78,91.32,39.84,1.55,9.7169,Healthy
'2025-01-12 10:26:44,2,802.85,120.43,45.46,61.86,6.3551,Healthy
'2025-01-13 10:21:12,2,776.19,116.43,42.5,60.3,0.0,Short Circuit
'2025-01-24 07:31:02,1,312.55,46.88,31.22,27.54,0.2443,Open Circuit
'2025-01-21 09:17:28,2,689.49,103.42,41.54,30.59,12.1214,Short Circuit
'2025-01-29 09:44:47,2,742.9,111.44,43.57,12.23,6.9683,Shading
'2025-01-01 07:13:58,2,336.0,50.4,28.21,28.58,0.0,Short Circuit
'2025-01-04 10:34:12,2,880.0,132.0,45.33,33.59,7.3963,Shading
'2025-01-22 14:31:42,2,702.63,105.39,40.05,10.0,6.6215,Shading
'2025-01-09 16:16:15,2,380.94,57.14,31.32,3.7,0.303,Open Circuit
'2025-01-11 07:53:39,2,421.65,63.25,32.35,22.84,3.1238,Shading
'2025-01-26 11:04:44,2,893.59,134.04,45.52,88.43,0.0,Short Circuit
'2025-01-12 15:15:46,2,534.22,80.13,35.89,38.55,0.4253,Open Circuit
'2025-01-26 12:45:56,1,905.85,135.88,48.39,79.63,4.7089,Healthy
'2025-01-30 07:00:22,1,288.35,43.25,29.37,22.09,0.2287,Open Circuit
'2025-01-16 15:13:13,2,524.65,78.7,35.67,33.49,5.6843,Healthy
'2025-01-18 15:05:55,2,533.53,80.03,37.33,52.41,0.0,Short Circuit
'2025-01-11 11:10:53,2,929.02,139.35,47.11,57.79,15.2284,Short Circuit
'2025-01-29 13:02:14,2,882.72,132.41,46.37,93.35,0.0,Short Circuit
'2025-01-06 09:00:02,2,560.16,84.02,37.01,28.95,0.4467,Open Circuit
'2025-01-18 07:35:20,1,398.79,59.82,31.45,28.9,3.8162,Healthy
'2025-01-08 13:45:31,1,773.55,116.03,44.21,72.52,0.5533,Open Circuit
'2025-01-16 07:35:05,2,381.3,57.19,31.58,40.17,0.2204,Open Circuit
'2025-01-27 07:16:52,1,273.66,41.05,28.15,9.7,0.2174,Open Circuit
'2025-01-24 09:45:55,2,730.5,109.58,40.42,64.14,4.2619,Healthy
'2025-01-07 09:41:41,1,713.67,107.05,42.05,63.06,0.4833,Shading
'2025-01-08 15:11:36,2,518.08,77.71,35.51,32.92,5.6419,Healthy
'2025-01-26 10:28:22,1,881.14,132.17,44.59,24.22,0.7051,Open Circuit
'2025-01-26 07:09:23,1,326.27,48.94,28.02,4.69,3.0623,Shading
'2025-01-09 14:07:56,2,752.73,112.91,43.14,67.41,0.475,Shading
'2025-01-23 11:21:14,1,977.52,146.63,49.16,24.35,17.2434,Short Circuit
'2025-01-28 16:59:49,2,319.5,47.93,30.8,14.95,5.5899,Short Circuit
'2025-01-09 11:43:03,1,939.84,140.98,49.8,9.61,0.7538,Open Circuit
'2025-01-13 14:11:18,1,788.71,118.31,42.85,42.27,13.8737,Short Circuit
'2025-01-23 12:17:19,1,990.62,148.59,51.54,29.69,8.773,Shading
'2025-01-23 14:55:42,2,560.88,84.13,38.16,50.0,3.2666,Healthy
'2025-01-14 10:48:06,1,886.31,132.95,48.45,96.22,0.0,Open Circuit
'2025-01-24 16:50:43,2,323.76,48.56,31.66,19.44,5.6665,Short Circuit
'2025-01-01 16:55:16,1,249.2,37.38,28.94,10.5,4.3563,Short Circuit
'2025-01-02 10:12:36,2,831.81,124.77,44.93,16.51,7.7205,Shading
'2025-01-14 12:30:57,1,908.86,136.33,46.76,86.8,0.6027,Open Circuit
'2025-01-16 09:13:27,2,606.77,91.02,38.84,26.52,10.6542,Short Circuit
'2025-01-12 10:25:07,2,848.88,127.33,46.13,43.81,14.9541,Short Circuit
'2025-01-07 15:24:32,2,517.58,77.64,37.49,53.66,0.1465,Shading
'2025-01-25 09:36:07,1,720.01,108.0,41.67,70.03,0.2997,Shading
'2025-01-17 08:05:53,1,395.54,59.33,32.31,34.74,0.3089,Open Circuit
'2025-01-03 10:48:49,2,899.0,134.85,47.88,24.63,8.0797,Shading
'2025-01-14 14:40:42,1,661.93,99.29,38.49,60.96,3.3135,Healthy
'2025-01-23 13:00:23,1,927.74,139.16,47.88,80.82,0.0,Short Circuit
'2025-01-27 11:23:46,1,915.14,137.27,45.87,75.57,0.0,Short Circuit
'2025-01-20 12:36:46,2,916.73,137.51,48.72,8.97,0.7349,Open Circuit
'2025-01-06 10:27:21,2,859.98,129.0,46.97,57.11,0.0,Short Circuit
'2025-01-24 16:31:44,1,324.27,48.64,31.45,31.38,0.0,Short Circuit
'2025-01-02 11:56:32,2,994.79,149.22,50.21,70.06,0.7963,Open Circuit
'2025-01-09 14:54:20,2,580.15,87.02,37.99,6.23,5.503,Shading
'2025-01-10 11:38:32,2,960.15,144.02,50.24,18.32,16.9453,Short Circuit
'2025-01-18 13:11:13,2,869.73,130.46,46.22,35.75,7.1411,Shading
'2025-01-07 14:45:36,2,670.37,100.55,40.42,64.64,0.0,Short Circuit
'2025-01-27 14:24:43,2,711.59,106.74,41.39,63.0,4.0105,Healthy
'2025-01-25 15:37:59,2,438.86,65.83,31.19,36.28,0.4022,Shading
'2025-01-09 09:34:33,2,735.28,110.29,40.93,4.0,12.9228,Short Circuit
'2025-01-30 12:17:54,1,963.44,144.52,49.85,42.21,12.8254,Healthy
'2025-01-06 16:23:38,1,375.66,56.35,32.77,42.23,0.0,Short Circuit
'2025-01-04 14:41:45,1,677.13,101.57,40.47,1.82,11.8985,Short Circuit
'2025-01-13 07:29:03,2,363.11,54.47,29.43,9.8,6.349,Short Circuit
'2025-01-01 15:40:11,1,500.55,75.08,36.37,21.42,0.3991,Open Circuit
'2025-01-02 10:43:33,1,883.73,132.56,45.29,4.59,0.7074,Open Circuit
'2025-01-02 08:01:46,2,414.05,62.11,31.3,19.49,0.3294,Open Circuit
'2025-01-18 15:46:01,2,466.09,69.91,35.68,21.04,0.3715,Open Circuit
'2025-01-02 12:12:02,2,961.3,144.19,47.57,34.02,0.7702,Open Circuit
'2025-01-15 07:17:28,2,319.82,47.97,28.58,5.15,4.984,Healthy
'2025-01-19 14:57:41,2,565.8,84.87,35.24,28.78,9.9189,Short Circuit
'2025-01-22 09:21:42,1,686.43,102.96,40.71,18.47,10.3146,Healthy
'2025-01-12 15:54:20,2,435.37,65.3,34.49,31.61,4.1075,Healthy
'2025-01-03 15:26:35,2,510.03,76.5,34.38,39.52,0.5188,Shading
'2025-01-30 14:51:10,2,597.32,89.6,38.17,16.89,8.9206,Healthy
'2025-01-26 07:30:53,2,326.53,48.98,31.18,34.55,0.8215,Healthy
'2025-01-08 14:20:00,2,691.9,103.79,38.87,37.69,5.0275,Shading
'2025-01-16 14:41:55,1,691.91,103.79,42.12,55.55,5.1628,Healthy
'2025-01-17 09:55:25,2,752.38,112.86,44.02,73.84,0.4782,Open Circuit
'2025-01-22 12:45:41,1,914.28,137.14,48.08,28.29,8.0571,Shading
'2025-01-14 14:33:46,1,686.92,103.04,42.19,27.46,12.0798,Short Circuit
'2025-01-11 08:48:29,2,551.93,82.79,34.62,33.01,9.6726,Short Circuit
'2025-01-30 13:17:49,2,886.72,133.01,46.39,35.3,15.6224,Short Circuit
'2025-01-21 07:24:05,2,349.34,52.4,30.05,38.22,0.5733,Healthy
'2025-01-24 14:46:44,2,669.16,100.37,40.9,70.97,0.8292,Healthy
'2025-01-25 10:19:57,2,813.14,121.97,42.83,22.42,7.303,Shading
'2025-01-03 07:43:46,2,402.71,60.41,30.37,23.18,0.5762,Shading
'2025-01-23 16:49:16,1,283.6,42.54,29.64,28.05,0.0,Short Circuit
'2025-01-01 13:51:20,2,747.91,112.19,43.42,39.76,9.1303,Healthy
'2025-01-23 07:40:01,1,320.61,48.09,29.93,32.34,0.1472,Shading
'2025-01-14 07:16:09,1,348.64,52.3,32.41,18.19,6.1041,Short Circuit
